r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p13321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p45089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p37195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p12119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
